id,code,exception,tax_classification
__export__.l10n_br_fiscal_ncm_14874_e76eea60,2933.69.23,,
__export__.l10n_br_fiscal_ncm_14875_a004797f,2933.69.29,,
__export__.l10n_br_fiscal_ncm_14876_d1b90d4c,2933.69.91,,
__export__.l10n_br_fiscal_ncm_14877_52a1f990,2933.69.92,,
__export__.l10n_br_fiscal_ncm_14878_0dbb31eb,2933.69.99,,
__export__.l10n_br_fiscal_ncm_14879_e4b34906,2933.71.00,,
__export__.l10n_br_fiscal_ncm_14880_2967d737,2933.72.10,,
__export__.l10n_br_fiscal_ncm_14881_b1cd98d5,2933.72.20,,
__export__.l10n_br_fiscal_ncm_14882_58194b46,2933.79.10,,
__export__.l10n_br_fiscal_ncm_14883_a1b6022d,2933.79.90,,
__export__.l10n_br_fiscal_ncm_14884_00da6d02,2933.91.11,,
__export__.l10n_br_fiscal_ncm_14885_3e617172,2933.91.12,,
__export__.l10n_br_fiscal_ncm_14886_68c0d39e,2933.91.13,,
__export__.l10n_br_fiscal_ncm_14887_343c5ccc,2933.91.14,,
__export__.l10n_br_fiscal_ncm_14888_ac16ad69,2933.91.15,,
__export__.l10n_br_fiscal_ncm_14889_5c6b1f8f,2933.91.19,,
__export__.l10n_br_fiscal_ncm_14890_3cd9f605,2933.91.21,,
__export__.l10n_br_fiscal_ncm_14891_73ad2b21,2933.91.22,,
__export__.l10n_br_fiscal_ncm_14892_a9059638,2933.91.23,,
__export__.l10n_br_fiscal_ncm_14893_26be565b,2933.91.29,,
__export__.l10n_br_fiscal_ncm_14894_bee49ed9,2933.91.31,,
__export__.l10n_br_fiscal_ncm_14895_8acc2158,2933.91.32,,
__export__.l10n_br_fiscal_ncm_14896_10d1a5fb,2933.91.33,,
__export__.l10n_br_fiscal_ncm_14897_adcd31c8,2933.91.34,,
__export__.l10n_br_fiscal_ncm_14898_223737b0,2933.91.39,,
__export__.l10n_br_fiscal_ncm_14899_92218849,2933.91.41,,
__export__.l10n_br_fiscal_ncm_14900_67feefb9,2933.91.42,,
__export__.l10n_br_fiscal_ncm_14901_23d44932,2933.91.43,,
__export__.l10n_br_fiscal_ncm_14902_971b566c,2933.91.49,,
__export__.l10n_br_fiscal_ncm_14903_5ecdb546,2933.91.51,,
__export__.l10n_br_fiscal_ncm_14904_4ea0c560,2933.91.52,,
__export__.l10n_br_fiscal_ncm_14905_2972a52a,2933.91.53,,
__export__.l10n_br_fiscal_ncm_14906_f09bc314,2933.91.59,,
__export__.l10n_br_fiscal_ncm_14907_9bc952c1,2933.91.61,,
__export__.l10n_br_fiscal_ncm_14908_f448914d,2933.91.62,,
__export__.l10n_br_fiscal_ncm_14909_9ff76f39,2933.91.63,,
__export__.l10n_br_fiscal_ncm_14910_8913927e,2933.91.64,,
__export__.l10n_br_fiscal_ncm_14911_2d01e4f5,2933.91.69,,
__export__.l10n_br_fiscal_ncm_14912_715f66a8,2933.91.71,,
__export__.l10n_br_fiscal_ncm_14913_aff13bd9,2933.91.72,,
__export__.l10n_br_fiscal_ncm_14914_ee2f58c7,2933.91.73,,
__export__.l10n_br_fiscal_ncm_14915_00c4ba8b,2933.91.79,,
__export__.l10n_br_fiscal_ncm_14916_d568a165,2933.91.81,,
__export__.l10n_br_fiscal_ncm_14917_d3f4e600,2933.91.82,,
__export__.l10n_br_fiscal_ncm_14918_05abc91d,2933.91.83,,
__export__.l10n_br_fiscal_ncm_14919_e968d6a7,2933.91.89,,
__export__.l10n_br_fiscal_ncm_14920_6c81d1b3,2933.92.00,,
__export__.l10n_br_fiscal_ncm_14921_fce2ebad,2933.99.11,,
__export__.l10n_br_fiscal_ncm_14922_a567e416,2933.99.12,,
__export__.l10n_br_fiscal_ncm_14923_d0dc1846,2933.99.13,,
__export__.l10n_br_fiscal_ncm_14924_0251bbf1,2933.99.19,,
__export__.l10n_br_fiscal_ncm_14925_87449dd6,2933.99.20,,
__export__.l10n_br_fiscal_ncm_14926_5d78e751,2933.99.31,,
__export__.l10n_br_fiscal_ncm_14927_ee534986,2933.99.32,,
__export__.l10n_br_fiscal_ncm_14928_72a43186,2933.99.33,,
__export__.l10n_br_fiscal_ncm_14929_e3511350,2933.99.34,,
__export__.l10n_br_fiscal_ncm_14930_d2403fe2,2933.99.35,,
__export__.l10n_br_fiscal_ncm_14931_0a86be5a,2933.99.39,,
__export__.l10n_br_fiscal_ncm_14932_77eee16d,2933.99.41,,
__export__.l10n_br_fiscal_ncm_14933_06f6fd92,2933.99.42,,
__export__.l10n_br_fiscal_ncm_14934_5dd08dab,2933.99.43,,
__export__.l10n_br_fiscal_ncm_14935_546443de,2933.99.44,,
__export__.l10n_br_fiscal_ncm_14936_7f707023,2933.99.45,,
__export__.l10n_br_fiscal_ncm_14937_4caf13db,2933.99.46,,
__export__.l10n_br_fiscal_ncm_14938_a26d4ae4,2933.99.47,,
__export__.l10n_br_fiscal_ncm_14939_86a68b37,2933.99.49,,
__export__.l10n_br_fiscal_ncm_14940_e6d82e3d,2933.99.51,,
__export__.l10n_br_fiscal_ncm_14941_fd165000,2933.99.52,,
__export__.l10n_br_fiscal_ncm_14942_3d21edaa,2933.99.53,,
__export__.l10n_br_fiscal_ncm_14943_59d8879e,2933.99.54,,
__export__.l10n_br_fiscal_ncm_14944_05aca969,2933.99.55,,
__export__.l10n_br_fiscal_ncm_14945_7fd8e176,2933.99.56,,
__export__.l10n_br_fiscal_ncm_14946_76c00a26,2933.99.59,,
__export__.l10n_br_fiscal_ncm_14947_08de2fef,2933.99.61,,
__export__.l10n_br_fiscal_ncm_14948_560e1049,2933.99.62,,
__export__.l10n_br_fiscal_ncm_14949_a35364d5,2933.99.63,,
__export__.l10n_br_fiscal_ncm_14950_b8e8fa30,2933.99.69,,
__export__.l10n_br_fiscal_ncm_14951_cef03184,2933.99.91,,
__export__.l10n_br_fiscal_ncm_14952_e38a4a2f,2933.99.92,,
__export__.l10n_br_fiscal_ncm_14953_07185310,2933.99.93,,
__export__.l10n_br_fiscal_ncm_14954_7cf76ab0,2933.99.95,,
__export__.l10n_br_fiscal_ncm_14955_c9147c77,2933.99.96,,
__export__.l10n_br_fiscal_ncm_14956_b39c1182,2933.99.99,,
__export__.l10n_br_fiscal_ncm_14957_0a950e7f,2934.10.10,,
__export__.l10n_br_fiscal_ncm_14958_6fe47b12,2934.10.20,,
__export__.l10n_br_fiscal_ncm_14959_db1cca18,2934.10.30,,
__export__.l10n_br_fiscal_ncm_14960_d6e66152,2934.10.90,,
__export__.l10n_br_fiscal_ncm_14961_bfc292d1,2934.20.10,,
__export__.l10n_br_fiscal_ncm_14962_ee74fa21,2934.20.20,,
__export__.l10n_br_fiscal_ncm_14963_38ec8665,2934.20.31,,
__export__.l10n_br_fiscal_ncm_14964_06a704c0,2934.20.32,,
__export__.l10n_br_fiscal_ncm_14965_bc4e35bf,2934.20.33,,
__export__.l10n_br_fiscal_ncm_14966_823f01b7,2934.20.34,,
__export__.l10n_br_fiscal_ncm_14967_9005d21b,2934.20.39,,
__export__.l10n_br_fiscal_ncm_14968_6b53cd91,2934.20.40,,
__export__.l10n_br_fiscal_ncm_14969_11e346b1,2934.20.90,,
__export__.l10n_br_fiscal_ncm_14970_de20d77a,2934.30.10,,
__export__.l10n_br_fiscal_ncm_14971_56e63f94,2934.30.20,,
__export__.l10n_br_fiscal_ncm_14972_8ae0399a,2934.30.30,,
__export__.l10n_br_fiscal_ncm_14973_ba69d3dd,2934.30.90,,
__export__.l10n_br_fiscal_ncm_14974_73991768,2934.91.11,,
__export__.l10n_br_fiscal_ncm_14975_5dc076dc,2934.91.12,,
__export__.l10n_br_fiscal_ncm_14976_fd69b5fb,2934.91.21,,
__export__.l10n_br_fiscal_ncm_14977_0b772abb,2934.91.22,,
__export__.l10n_br_fiscal_ncm_14978_9679c77e,2934.91.23,,
__export__.l10n_br_fiscal_ncm_14979_bfe1cfe5,2934.91.29,,
__export__.l10n_br_fiscal_ncm_14980_3f69e244,2934.91.31,,
__export__.l10n_br_fiscal_ncm_14981_84f061e2,2934.91.32,,
__export__.l10n_br_fiscal_ncm_14982_f6ba0d7a,2934.91.33,,
__export__.l10n_br_fiscal_ncm_14983_10c1fdb2,2934.91.41,,
__export__.l10n_br_fiscal_ncm_14984_7fa69a5a,2934.91.42,,
__export__.l10n_br_fiscal_ncm_14985_a14ff771,2934.91.49,,
__export__.l10n_br_fiscal_ncm_14986_996c40c3,2934.91.50,,
__export__.l10n_br_fiscal_ncm_14987_33c89740,2934.91.60,,
__export__.l10n_br_fiscal_ncm_14988_1a8e84bd,2934.91.70,,
__export__.l10n_br_fiscal_ncm_14989_75e39386,2934.92.00,,
__export__.l10n_br_fiscal_ncm_14990_2b3544b2,2934.99.11,,
__export__.l10n_br_fiscal_ncm_14991_72f0f8f1,2934.99.12,,
__export__.l10n_br_fiscal_ncm_14992_56bdf531,2934.99.13,,
__export__.l10n_br_fiscal_ncm_14993_b3ea66c6,2934.99.14,,
__export__.l10n_br_fiscal_ncm_14994_f62d94c6,2934.99.15,,
__export__.l10n_br_fiscal_ncm_14995_1da2df7f,2934.99.19,,
__export__.l10n_br_fiscal_ncm_14996_1d7658e4,2934.99.22,,
__export__.l10n_br_fiscal_ncm_14997_19e78101,2934.99.23,,
__export__.l10n_br_fiscal_ncm_14998_3fcff52e,2934.99.24,,
__export__.l10n_br_fiscal_ncm_14999_1ea380da,2934.99.25,,
__export__.l10n_br_fiscal_ncm_15000_8ad80097,2934.99.26,,
__export__.l10n_br_fiscal_ncm_15001_7c4bba08,2934.99.27,,
__export__.l10n_br_fiscal_ncm_15002_04365e1f,2934.99.29,,
__export__.l10n_br_fiscal_ncm_15003_fe59a7c9,2934.99.31,,
__export__.l10n_br_fiscal_ncm_15004_e6aa84ed,2934.99.32,,
__export__.l10n_br_fiscal_ncm_15005_84b6f954,2934.99.33,,
__export__.l10n_br_fiscal_ncm_15006_b2fa2987,2934.99.34,,
__export__.l10n_br_fiscal_ncm_15007_00dbcfde,2934.99.35,,
__export__.l10n_br_fiscal_ncm_15008_39ea318a,2934.99.39,,
__export__.l10n_br_fiscal_ncm_15009_114bcf8b,2934.99.41,,
__export__.l10n_br_fiscal_ncm_15010_f98e09dd,2934.99.42,,
__export__.l10n_br_fiscal_ncm_15011_03391978,2934.99.43,,
__export__.l10n_br_fiscal_ncm_15012_f5563fdd,2934.99.44,,
__export__.l10n_br_fiscal_ncm_15013_1311f3d7,2934.99.45,,
__export__.l10n_br_fiscal_ncm_15014_016dd7ce,2934.99.46,,
__export__.l10n_br_fiscal_ncm_15015_0fa288ad,2934.99.49,,
__export__.l10n_br_fiscal_ncm_15016_a10df4d9,2934.99.51,,
__export__.l10n_br_fiscal_ncm_15017_69bad2fd,2934.99.52,,
__export__.l10n_br_fiscal_ncm_15018_70ffb076,2934.99.53,,
__export__.l10n_br_fiscal_ncm_15019_6dd456b9,2934.99.54,,
__export__.l10n_br_fiscal_ncm_15020_f2b6d902,2934.99.59,,
__export__.l10n_br_fiscal_ncm_15021_0c62d237,2934.99.61,,
__export__.l10n_br_fiscal_ncm_15022_d181e53d,2934.99.69,,
__export__.l10n_br_fiscal_ncm_15023_b268e872,2934.99.91,,
__export__.l10n_br_fiscal_ncm_15024_cbecbca5,2934.99.92,,
__export__.l10n_br_fiscal_ncm_15025_4ed266fa,2934.99.93,,
__export__.l10n_br_fiscal_ncm_15026_0cf21e3f,2934.99.99,,
__export__.l10n_br_fiscal_ncm_15027_5eaae9d4,2935.10.00,,
__export__.l10n_br_fiscal_ncm_15028_3b0a2020,2935.20.00,,
__export__.l10n_br_fiscal_ncm_15029_ee40d0a9,2935.30.00,,
__export__.l10n_br_fiscal_ncm_15030_80e126ff,2935.40.00,,
__export__.l10n_br_fiscal_ncm_15031_b44cde9d,2935.50.00,,
__export__.l10n_br_fiscal_ncm_15032_e3cebd53,2935.90.11,,
__export__.l10n_br_fiscal_ncm_15033_8761ee3d,2935.90.12,,
__export__.l10n_br_fiscal_ncm_15034_ef7741fa,2935.90.13,,
__export__.l10n_br_fiscal_ncm_15035_eb40be7b,2935.90.14,,
__export__.l10n_br_fiscal_ncm_15036_2a142aed,2935.90.15,,
__export__.l10n_br_fiscal_ncm_15037_5adc7927,2935.90.19,,
__export__.l10n_br_fiscal_ncm_15038_26a611ef,2935.90.21,,
__export__.l10n_br_fiscal_ncm_15039_b22a32b4,2935.90.22,,
__export__.l10n_br_fiscal_ncm_15040_c9b22029,2935.90.23,,
__export__.l10n_br_fiscal_ncm_15041_3f6ec4ae,2935.90.24,,
__export__.l10n_br_fiscal_ncm_15042_afdfbaaa,2935.90.25,,
__export__.l10n_br_fiscal_ncm_15043_5dd8d146,2935.90.29,,
__export__.l10n_br_fiscal_ncm_15044_6b286ac6,2935.90.91,,
__export__.l10n_br_fiscal_ncm_15045_31095c02,2935.90.92,,
__export__.l10n_br_fiscal_ncm_15046_6b73a474,2935.90.93,,
__export__.l10n_br_fiscal_ncm_15047_1191253b,2935.90.94,,
__export__.l10n_br_fiscal_ncm_15048_c27d86e5,2935.90.95,,
__export__.l10n_br_fiscal_ncm_15049_234c51c3,2935.90.96,,
__export__.l10n_br_fiscal_ncm_15050_5f495edb,2935.90.99,,
__export__.l10n_br_fiscal_ncm_15051_81082812,2936.21.11,,
__export__.l10n_br_fiscal_ncm_15052_bbba693d,2936.21.12,,
__export__.l10n_br_fiscal_ncm_15053_d31494f7,2936.21.13,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15054_065c33b6,2936.21.19,,
__export__.l10n_br_fiscal_ncm_15055_8e03b686,2936.21.90,,
__export__.l10n_br_fiscal_ncm_15056_45167950,2936.22.10,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15057_74175b54,2936.22.20,,
__export__.l10n_br_fiscal_ncm_15058_6bbdf968,2936.22.90,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15059_136a0217,2936.23.10,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15060_1f64c0c0,2936.23.20,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15061_4d0f60f3,2936.23.90,,
__export__.l10n_br_fiscal_ncm_15062_f462a134,2936.24.10,,
__export__.l10n_br_fiscal_ncm_15063_1bd4fb9b,2936.24.90,,
__export__.l10n_br_fiscal_ncm_15064_b51bdf8e,2936.25.10,,
__export__.l10n_br_fiscal_ncm_15065_597f051b,2936.25.20,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15066_ae6fe426,2936.25.90,,
__export__.l10n_br_fiscal_ncm_15067_deffc649,2936.26.10,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15068_4719bd8a,2936.26.20,,
__export__.l10n_br_fiscal_ncm_15069_6b998e7b,2936.26.30,,
__export__.l10n_br_fiscal_ncm_15070_e490556d,2936.26.90,,
__export__.l10n_br_fiscal_ncm_15071_4a3fb6d1,2936.27.10,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15072_d3e81210,2936.27.20,,
__export__.l10n_br_fiscal_ncm_15073_23b08fc9,2936.27.90,,
__export__.l10n_br_fiscal_ncm_15074_839aa2ff,2936.28.11,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15075_44f6908c,2936.28.12,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15076_6b034c17,2936.28.19,,
__export__.l10n_br_fiscal_ncm_15077_0e33b771,2936.28.90,,
__export__.l10n_br_fiscal_ncm_15078_f359f76c,2936.29.11,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15079_cdc8732f,2936.29.19,,
__export__.l10n_br_fiscal_ncm_15080_f8fb2b95,2936.29.21,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15081_26a8f2a7,2936.29.29,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15082_52bd1b03,2936.29.31,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15083_b72e16ea,2936.29.39,,
__export__.l10n_br_fiscal_ncm_15084_0ffbff2d,2936.29.40,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15085_729691df,2936.29.51,,
__export__.l10n_br_fiscal_ncm_15086_7ee68f96,2936.29.52,,l10n_br_fiscal.tax_classification_200033
__export__.l10n_br_fiscal_ncm_15087_59f51e47,2936.29.53,,
__export__.l10n_br_fiscal_ncm_15088_4ed8ca54,2936.29.59,,
__export__.l10n_br_fiscal_ncm_15089_9fa87510,2936.29.90,,
__export__.l10n_br_fiscal_ncm_15090_8f627869,2936.90.00,,
__export__.l10n_br_fiscal_ncm_15091_30e6effe,2937.11.00,,
__export__.l10n_br_fiscal_ncm_15092_abcb4795,2937.12.00,,
__export__.l10n_br_fiscal_ncm_15093_5cf9721f,2937.19.10,,
__export__.l10n_br_fiscal_ncm_15094_390cf1ff,2937.19.20,,
__export__.l10n_br_fiscal_ncm_15095_413ac259,2937.19.30,,
__export__.l10n_br_fiscal_ncm_15096_08dd5c3b,2937.19.40,,
__export__.l10n_br_fiscal_ncm_15097_2e59b152,2937.19.50,,
__export__.l10n_br_fiscal_ncm_15098_1bd39e00,2937.19.90,,
__export__.l10n_br_fiscal_ncm_15099_09eb32b6,2937.21.10,,
__export__.l10n_br_fiscal_ncm_15100_9caef8ca,2937.21.20,,
__export__.l10n_br_fiscal_ncm_15101_3e6a79c6,2937.21.30,,
__export__.l10n_br_fiscal_ncm_15102_1a2532d3,2937.21.40,,
__export__.l10n_br_fiscal_ncm_15103_1ee77e92,2937.22.10,,
__export__.l10n_br_fiscal_ncm_15104_82ee7eb3,2937.22.21,,
__export__.l10n_br_fiscal_ncm_15105_b70d28c3,2937.22.29,,
__export__.l10n_br_fiscal_ncm_15106_07b7b102,2937.22.31,,
__export__.l10n_br_fiscal_ncm_15107_d75b036e,2937.22.39,,
__export__.l10n_br_fiscal_ncm_15108_f8db9b69,2937.22.90,,
__export__.l10n_br_fiscal_ncm_15109_4e0937f3,2937.23.10,,
__export__.l10n_br_fiscal_ncm_15110_c6e715a5,2937.23.21,,
__export__.l10n_br_fiscal_ncm_15111_396ac47f,2937.23.22,,
__export__.l10n_br_fiscal_ncm_15112_7fd2611e,2937.23.29,,
__export__.l10n_br_fiscal_ncm_15113_43a743a5,2937.23.31,,
__export__.l10n_br_fiscal_ncm_15114_2e55df15,2937.23.39,,
__export__.l10n_br_fiscal_ncm_15115_7d20cdf4,2937.23.41,,
__export__.l10n_br_fiscal_ncm_15116_5e4edfe0,2937.23.42,,
__export__.l10n_br_fiscal_ncm_15117_82ffeecb,2937.23.49,,
__export__.l10n_br_fiscal_ncm_15118_3be1dfd3,2937.23.51,,
__export__.l10n_br_fiscal_ncm_15119_8174edaa,2937.23.59,,
__export__.l10n_br_fiscal_ncm_15120_26c900e8,2937.23.60,,
__export__.l10n_br_fiscal_ncm_15121_c74b432e,2937.23.70,,
__export__.l10n_br_fiscal_ncm_15122_dacbb9d9,2937.23.91,,
__export__.l10n_br_fiscal_ncm_15123_a95eed35,2937.23.92,,
__export__.l10n_br_fiscal_ncm_15124_67c88c55,2937.23.99,,
__export__.l10n_br_fiscal_ncm_15125_2d47e14e,2937.29.10,,
__export__.l10n_br_fiscal_ncm_15126_276703c0,2937.29.20,,
__export__.l10n_br_fiscal_ncm_15127_a5b975e0,2937.29.31,,
__export__.l10n_br_fiscal_ncm_15128_49dc0727,2937.29.39,,
__export__.l10n_br_fiscal_ncm_15129_86af6453,2937.29.40,,
__export__.l10n_br_fiscal_ncm_15130_ffe1af61,2937.29.50,,
__export__.l10n_br_fiscal_ncm_15131_89b9744f,2937.29.60,,
__export__.l10n_br_fiscal_ncm_15132_c8573c16,2937.29.90,,
__export__.l10n_br_fiscal_ncm_15133_04cfa856,2937.50.00,,
__export__.l10n_br_fiscal_ncm_15134_72a103ff,2937.90.10,,
__export__.l10n_br_fiscal_ncm_15135_2684e0cf,2937.90.30,,
__export__.l10n_br_fiscal_ncm_15136_b1434326,2937.90.40,,
__export__.l10n_br_fiscal_ncm_15137_ae5e64ea,2937.90.90,,
__export__.l10n_br_fiscal_ncm_15138_6416b8c6,2938.10.00,,
__export__.l10n_br_fiscal_ncm_15139_303d1a3c,2938.90.10,,
__export__.l10n_br_fiscal_ncm_15140_a970dd86,2938.90.20,,
__export__.l10n_br_fiscal_ncm_15141_ec2ef678,2938.90.90,,
__export__.l10n_br_fiscal_ncm_15142_52fec561,2939.11.10,,
__export__.l10n_br_fiscal_ncm_15143_89f3ec68,2939.11.21,,
__export__.l10n_br_fiscal_ncm_15144_814d9e7a,2939.11.22,,
__export__.l10n_br_fiscal_ncm_15145_3064dc71,2939.11.23,,
__export__.l10n_br_fiscal_ncm_15146_b405ddb7,2939.11.31,,
__export__.l10n_br_fiscal_ncm_15147_939fdbb6,2939.11.32,,
__export__.l10n_br_fiscal_ncm_15148_39bbc2e9,2939.11.40,,
__export__.l10n_br_fiscal_ncm_15149_5d16be0a,2939.11.51,,
__export__.l10n_br_fiscal_ncm_15150_40fb3e2f,2939.11.52,,
__export__.l10n_br_fiscal_ncm_15151_471c90e6,2939.11.53,,
__export__.l10n_br_fiscal_ncm_15152_2fca24ba,2939.11.61,,
__export__.l10n_br_fiscal_ncm_15153_ea0de0f1,2939.11.62,,
__export__.l10n_br_fiscal_ncm_15154_0dcb7de3,2939.11.69,,
__export__.l10n_br_fiscal_ncm_15155_5bf6fca0,2939.11.70,,
__export__.l10n_br_fiscal_ncm_15156_b8a2d976,2939.11.81,,
__export__.l10n_br_fiscal_ncm_15157_9bcd11e1,2939.11.82,,
__export__.l10n_br_fiscal_ncm_15158_6899da35,2939.11.91,,
__export__.l10n_br_fiscal_ncm_15159_fe602936,2939.11.92,,
__export__.l10n_br_fiscal_ncm_15160_39c7f4f3,2939.19.00,,
__export__.l10n_br_fiscal_ncm_15161_10cc0bd9,2939.20.00,,
__export__.l10n_br_fiscal_ncm_15162_28c0db90,2939.30.10,,
__export__.l10n_br_fiscal_ncm_15163_d7500cc7,2939.30.20,,
__export__.l10n_br_fiscal_ncm_15164_7d465546,2939.41.00,,
__export__.l10n_br_fiscal_ncm_15165_34c46cbf,2939.42.00,,
__export__.l10n_br_fiscal_ncm_15166_7ae14402,2939.43.00,,
__export__.l10n_br_fiscal_ncm_15167_8a15d702,2939.44.00,,
__export__.l10n_br_fiscal_ncm_15168_b673edaa,2939.45.10,,
__export__.l10n_br_fiscal_ncm_15169_f42336c3,2939.45.20,,
__export__.l10n_br_fiscal_ncm_15170_54904ed9,2939.45.30,,
__export__.l10n_br_fiscal_ncm_15171_aadab99c,2939.49.00,,
__export__.l10n_br_fiscal_ncm_15172_900f72f7,2939.51.00,,
__export__.l10n_br_fiscal_ncm_15173_56b9797b,2939.59.10,,
__export__.l10n_br_fiscal_ncm_15174_f613e153,2939.59.20,,
__export__.l10n_br_fiscal_ncm_15175_c7623f44,2939.59.90,,
__export__.l10n_br_fiscal_ncm_15176_ba50a11d,2939.61.00,,
__export__.l10n_br_fiscal_ncm_15177_ce034829,2939.62.00,,
__export__.l10n_br_fiscal_ncm_15178_736fd4a4,2939.63.00,,
__export__.l10n_br_fiscal_ncm_15179_401b56a7,2939.69.11,,
__export__.l10n_br_fiscal_ncm_15180_62aeb83d,2939.69.19,,
__export__.l10n_br_fiscal_ncm_15181_4f177c36,2939.69.21,,
__export__.l10n_br_fiscal_ncm_15182_14288ae7,2939.69.29,,
__export__.l10n_br_fiscal_ncm_15183_edb16424,2939.69.31,,
__export__.l10n_br_fiscal_ncm_15184_51d222c9,2939.69.39,,
__export__.l10n_br_fiscal_ncm_15185_11cc1a16,2939.69.41,,
__export__.l10n_br_fiscal_ncm_15186_63cd6916,2939.69.42,,
__export__.l10n_br_fiscal_ncm_15187_9172b677,2939.69.49,,
__export__.l10n_br_fiscal_ncm_15188_e6ab96c3,2939.69.51,,
__export__.l10n_br_fiscal_ncm_15189_d90078a8,2939.69.52,,
__export__.l10n_br_fiscal_ncm_15190_e7f39ea8,2939.69.59,,
__export__.l10n_br_fiscal_ncm_15191_970f86bd,2939.69.90,,
__export__.l10n_br_fiscal_ncm_15192_2eed34e3,2939.72.10,,
__export__.l10n_br_fiscal_ncm_15193_3c4ff24c,2939.72.20,,
__export__.l10n_br_fiscal_ncm_15194_38d9da8b,2939.72.90,,
__export__.l10n_br_fiscal_ncm_15195_6b0e0f0e,2939.79.11,,
__export__.l10n_br_fiscal_ncm_15196_a613be09,2939.79.19,,
__export__.l10n_br_fiscal_ncm_15197_a076ebaf,2939.79.20,,
__export__.l10n_br_fiscal_ncm_15198_bf9b4b58,2939.79.31,,
__export__.l10n_br_fiscal_ncm_15199_39791fca,2939.79.39,,
__export__.l10n_br_fiscal_ncm_15200_b749d0e7,2939.79.40,,
__export__.l10n_br_fiscal_ncm_15201_98588b24,2939.79.90,,
__export__.l10n_br_fiscal_ncm_15202_1a20cbd8,2939.80.00,,
__export__.l10n_br_fiscal_ncm_15203_3506dac2,2940.00.11,,
__export__.l10n_br_fiscal_ncm_15204_f71aec92,2940.00.12,,
__export__.l10n_br_fiscal_ncm_15205_e4203449,2940.00.13,,
__export__.l10n_br_fiscal_ncm_15206_7882ab6a,2940.00.19,,
__export__.l10n_br_fiscal_ncm_15207_5e927c9f,2940.00.21,,
__export__.l10n_br_fiscal_ncm_15208_f3ee2032,2940.00.22,,
__export__.l10n_br_fiscal_ncm_15209_8829179d,2940.00.23,,
__export__.l10n_br_fiscal_ncm_15210_b0dea1bb,2940.00.29,,
__export__.l10n_br_fiscal_ncm_15211_28f77db2,2940.00.92,,
__export__.l10n_br_fiscal_ncm_15212_fa83639c,2940.00.93,,
__export__.l10n_br_fiscal_ncm_15213_feafb8e4,2940.00.94,,
__export__.l10n_br_fiscal_ncm_15214_20bce983,2940.00.99,,
__export__.l10n_br_fiscal_ncm_15215_5a50f090,2941.10.10,,
__export__.l10n_br_fiscal_ncm_15216_c8bebc9d,2941.10.20,,
__export__.l10n_br_fiscal_ncm_15217_f1622569,2941.10.31,,
__export__.l10n_br_fiscal_ncm_15218_db74b57a,2941.10.39,,
__export__.l10n_br_fiscal_ncm_15219_4dbd1503,2941.10.41,,
__export__.l10n_br_fiscal_ncm_15220_33551f42,2941.10.42,,
__export__.l10n_br_fiscal_ncm_15221_ecd7e673,2941.10.43,,
__export__.l10n_br_fiscal_ncm_15222_ca2a1930,2941.10.49,,
__export__.l10n_br_fiscal_ncm_15223_9a85f38e,2941.10.90,,
__export__.l10n_br_fiscal_ncm_15224_ba34b910,2941.20.10,,
__export__.l10n_br_fiscal_ncm_15225_1a967e02,2941.20.90,,
__export__.l10n_br_fiscal_ncm_15226_9f1209de,2941.30.10,,
__export__.l10n_br_fiscal_ncm_15227_902ae09e,2941.30.20,,
__export__.l10n_br_fiscal_ncm_15228_f7e6e019,2941.30.31,,
__export__.l10n_br_fiscal_ncm_15229_717afc61,2941.30.32,,
__export__.l10n_br_fiscal_ncm_15230_4133567a,2941.30.90,,
__export__.l10n_br_fiscal_ncm_15231_8f179df1,2941.40.11,,
__export__.l10n_br_fiscal_ncm_15232_7062c6b4,2941.40.19,,
__export__.l10n_br_fiscal_ncm_15233_531e41bf,2941.40.20,,
__export__.l10n_br_fiscal_ncm_15234_3b5b9a46,2941.40.90,,
__export__.l10n_br_fiscal_ncm_15235_4568fa37,2941.50.10,,
__export__.l10n_br_fiscal_ncm_15236_9c1a62de,2941.50.20,,
__export__.l10n_br_fiscal_ncm_15237_4a1a265f,2941.50.90,,
